customer_id,loan_id,pan_number,application_date,disbursement_date,age,gender,state,city_tier,pincode,employment_type,years_employed,monthly_income,loan_amount,loan_tenure_months,loan_purpose,loan_type,interest_rate,cibil_score,existing_loans,credit_utilization,dpd_30_count,dpd_60_count,dpd_90_count,bureau_inquiries_6m,oldest_account_age_months,total_credit_limit,number_of_credit_cards,bureau_last_updated,default_12m,repeat_applicant_flag,pan_valid_flag,app_year,app_month,app_quarter,bureau_age_days,bureau_stale_flag,ntc_flag,dpd_30_count_missing,dpd_60_count_missing,dpd_90_count_missing,bureau_inquiries_6m_missing,oldest_account_age_months_missing,existing_loans_missing,number_of_credit_cards_missing,pincode_valid_flag,monthly_emi_est,foir,income_to_loan_ratio,annual_income,loan_to_income_ratio,delinquency_score,any_dpd_90_flag,any_delinquency_flag,bureau_stress_index,high_foir_flag,low_income_flag,high_loan_flag,cibil_band,employment_stability,loan_size_cat,age_band,foir_band,cibil_band_woe,emp_type_woe,age_band_woe,loan_size_woe
CUST0127019,LN00127019,ABCDE9350F,2024-12-18,2024-12-30,29,Male,Haryana,3,154734.0,Self-Employed,4.6,18302.0,319451.0,84,Personal,Unsecured,20.49,609.0,0.0,0.3106,1.0,-1.0,-1.0,2.0,-1.0,95936.0,0.0,2024-11-11,1,0,1,2024,12,4,37.0,0,0,0,1,1,0,1,0,0,1,4183.0,0.2286,0.6875,219624.0,1.4545,1.0,0,1,0,0,1,0,2_below_avg,1,Large,21-30,<30%,-0.4418293481453998,-0.021608542694506818,0.123766687675743,0.055088904789337256
CUST0100238,LN00100238,ABCDE9264F,2024-12-18,2024-12-20,49,Female,Uttar Pradesh,2,162116.0,Freelancer,0.6,78961.0,334298.0,84,Education,Unsecured,25.69,628.0,2.0,0.3118,0.0,0.0,0.0,-1.0,141.0,1759342.0,3.0,2024-10-13,0,0,1,2024,12,4,66.0,0,0,0,0,0,1,0,0,0,1,4378.0,0.0554,2.8344,947532.0,0.3528,0.0,0,0,0,0,0,0,2_below_avg,0,Large,41-50,<30%,-0.4418293481453998,-0.3908525845826807,-0.09958427303485602,0.055088904789337256
CUST0242380,LN00242380,ABCDE8125F,2024-12-18,2024-12-24,53,Male,Tamil Nadu,1,,Salaried,4.9,55788.5,463820.0,36,Personal,Unsecured,19.0,774.0,4.0,0.3318,1.0,0.0,0.0,2.0,37.0,1036151.0,1.0,2024-11-30,0,0,1,2024,12,4,18.0,0,0,0,0,0,0,0,0,0,0,14172.0,0.254,1.4434,669462.0,0.6928,1.0,0,1,1,0,0,0,5_excellent,3,Large,51-65,<30%,1.6210987154947387,0.05201670575236686,-0.0035776705345742085,0.055088904789337256
CUST0226689,LN00226689,ABCDE1715F,2024-12-18,2024-12-29,42,Male,Maharashtra,2,287527.0,Salaried,7.7,12771.0,515889.0,24,Travel,Secured,18.2,703.0,0.0,0.2402,1.0,0.0,1.0,2.0,34.0,932164.0,0.0,2024-07-30,1,0,1,2024,12,4,141.0,1,0,0,0,0,0,0,0,0,1,23645.0,0.95,0.2971,153252.0,3.3663,5.0,1,1,0,1,1,1,4_good,3,Large,41-50,>75%,1.2642628834533345,0.05201670575236686,-0.09958427303485602,0.055088904789337256
CUST0460519,LN00460519,ABCDE2994F,2024-12-18,2024-12-28,49,Male,Tamil Nadu,3,162758.0,Salaried,1.2,44005.0,50186.0,24,Personal,Unsecured,12.99,-1.0,1.0,0.3065,0.0,0.0,0.0,1.0,296.0,1185559.0,1.0,2024-09-08,0,0,1,2024,12,4,101.0,1,1,0,0,0,0,0,0,0,1,2300.0,0.0523,10.5221,528060.0,0.095,0.0,0,0,1,0,0,0,0_ntc,3,Small,41-50,<30%,-0.0996032424277411,0.05201670575236686,-0.09958427303485602,0.004894942648551049
CUST0108989,LN00108989,ABCDE6375F,2024-12-18,2024-12-23,46,Male,Maharashtra,2,,Salaried,0.5,75433.0,451585.0,36,Travel,Secured,24.94,718.0,2.0,0.2071,1.0,1.0,0.0,3.0,184.0,825278.0,0.0,2024-11-23,0,0,1,2024,12,4,25.0,0,0,0,0,0,0,0,0,0,0,13798.0,0.1829,2.0045,905196.0,0.4989,3.0,0,1,0,0,0,0,4_good,3,Large,41-50,<30%,1.2642628834533345,0.05201670575236686,-0.09958427303485602,0.055088904789337256
CUST0397310,LN00397310,ABCDE6231F,2024-12-18,2024-12-19,64,Female,Bihar,3,393210.0,Self-Employed,1.8,67127.0,2168191.52,72,Personal,Unsecured,18.7,-1.0,2.0,0.2203,0.0,0.0,0.0,1.0,51.0,1038860.0,1.0,2024-12-07,0,0,1,2024,12,4,11.0,0,1,0,0,0,0,0,0,0,1,33125.0,0.4935,0.3715,805524.0,2.6917,0.0,0,0,1,0,0,1,0_ntc,1,Very Large,51-65,30-50%,-0.0996032424277411,-0.021608542694506818,-0.0035776705345742085,-0.09875114215041046
CUST0416335,LN00416335,ABCDE3922F,2024-12-18,2024-12-29,58,Unknown,Tamil Nadu,2,288036.0,Self-Employed,0.5,57285.0,1504017.0,48,Business,Unsecured,25.77,754.0,2.0,0.1367,1.0,-1.0,0.0,4.0,88.0,1640413.0,4.0,2024-06-11,0,0,1,2024,12,4,190.0,1,0,0,1,0,0,0,0,0,1,34467.0,0.6017,0.4571,687420.0,2.1879,1.0,0,1,1,1,0,1,5_excellent,1,Very Large,51-65,60-75%,1.6210987154947387,-0.021608542694506818,-0.0035776705345742085,-0.09875114215041046
CUST0393110,LN00393110,ABCDE1866F,2024-12-18,2024-12-28,47,Female,Karnataka,3,286425.0,Self-Employed,4.1,57266.0,88318.0,84,Home Renovation,Unsecured,14.56,787.0,-1.0,0.3322,0.0,0.0,0.0,3.0,48.0,1263355.0,0.0,2024-12-06,0,0,1,2024,12,4,12.0,0,0,0,0,0,0,0,1,0,1,1157.0,0.0202,7.7809,687192.0,0.1285,0.0,0,0,0,0,0,0,5_excellent,1,Small,41-50,<30%,1.6210987154947387,-0.021608542694506818,-0.09958427303485602,0.004894942648551049
CUST0378415,LN00378415,ABCDE9368F,2024-12-18,2024-12-21,58,Female,Karnataka,2,,Salaried,1.0,55788.5,1121108.0,12,Home Renovation,Secured,19.05,653.0,0.0,0.2361,0.0,1.0,0.0,3.0,264.0,1258916.0,1.0,2024-08-21,0,0,1,2024,12,4,119.0,1,0,0,0,0,0,0,0,0,0,102768.0,0.95,0.5971,669462.0,1.6746,2.0,0,1,0,1,0,1,3_average,3,Very Large,51-65,>75%,1.193165060681326,0.05201670575236686,-0.0035776705345742085,-0.09875114215041046
CUST0251535,LN00251535,ABCDE1144F,2024-12-18,2024-12-25,29,Female,Uttar Pradesh,2,681070.0,Salaried,2.1,41494.0,207158.0,24,Education,Unsecured,17.22,765.0,1.0,0.1727,0.0,0.0,0.0,0.0,214.0,736027.0,1.0,,0,0,1,2024,12,4,,0,0,0,0,0,0,0,0,0,1,9495.0,0.2288,2.4036,497928.0,0.416,0.0,0,0,0,0,0,0,5_excellent,3,Medium,21-30,<30%,1.6210987154947387,0.05201670575236686,0.123766687675743,0.0051811910962659274
CUST0128633,LN00128633,ABCDE7225F,2024-12-18,2024-12-21,24,Male,Delhi,2,356581.0,Salaried,2.6,98271.0,327696.0,60,Personal,Secured,16.9,660.0,1.0,0.1785,0.0,0.0,0.0,3.0,34.0,1038860.0,2.0,2024-08-08,0,0,1,2024,12,4,132.0,1,0,0,0,0,0,0,0,0,1,6008.0,0.0611,3.5986,1179252.0,0.2779,0.0,0,0,0,0,0,0,3_average,3,Large,21-30,<30%,1.193165060681326,0.05201670575236686,0.123766687675743,0.055088904789337256
CUST0294122,LN00294122,ABCDE3392F,2024-12-18,2024-12-21,48,Male,Uttar Pradesh,2,943901.0,Salaried,2.8,62219.0,465223.0,24,Business,Secured,12.43,674.0,1.0,0.2476,-1.0,0.0,0.0,0.0,74.0,1038860.0,1.0,2024-08-31,0,0,1,2024,12,4,109.0,1,0,1,0,0,0,0,0,0,1,21323.0,0.3427,1.6049,746628.0,0.6231,0.0,0,0,0,0,0,0,3_average,3,Large,41-50,30-50%,1.193165060681326,0.05201670575236686,-0.09958427303485602,0.055088904789337256
CUST0111089,LN00111089,ABCDE8409F,2024-12-18,2024-12-19,28,Male,West Bengal,2,416257.0,Business,3.8,87601.0,96574.0,36,Home Renovation,Unsecured,15.16,628.0,1.0,0.0523,1.0,0.0,-1.0,2.0,140.0,1347529.0,0.0,2024-06-19,0,0,1,2024,12,4,182.0,1,0,0,0,1,0,0,0,0,1,2951.0,0.0337,10.885,1051212.0,0.0919,1.0,0,1,0,0,0,0,2_below_avg,2,Small,21-30,<30%,-0.4418293481453998,0.020310544640121195,0.123766687675743,0.004894942648551049
CUST0247886,LN00247886,ABCDE2563F,2024-12-18,2025-01-01,52,Male,Uttar Pradesh,3,693679.0,Self-Employed,2.8,83429.0,257846.0,36,Home Renovation,Secured,24.02,777.0,0.0,0.0611,0.0,-1.0,0.0,0.0,128.0,1880666.0,-1.0,2024-11-12,0,0,1,2024,12,4,36.0,0,0,0,1,0,0,0,0,1,1,7879.0,0.0944,3.8827,1001148.0,0.2576,0.0,0,0,0,0,0,0,5_excellent,1,Medium,51-65,<30%,1.6210987154947387,-0.021608542694506818,-0.0035776705345742085,0.0051811910962659274
CUST0496922,LN00496922,ABCDE8161F,2024-12-18,2025-01-01,45,Female,Uttar Pradesh,3,907325.0,Business,1.8,74376.0,93077.0,60,Home Renovation,Secured,14.44,654.0,3.0,0.121,-1.0,0.0,0.0,0.0,-1.0,1185229.0,3.0,2024-09-10,0,0,1,2024,12,4,99.0,1,0,1,0,0,0,1,0,0,1,1706.0,0.0229,9.589,892512.0,0.1043,0.0,0,0,0,0,0,0,3_average,2,Small,41-50,<30%,1.193165060681326,0.020310544640121195,-0.09958427303485602,0.004894942648551049
CUST0389790,LN00389790,ABCDE5399F,2024-12-18,2024-12-28,46,Male,Uttar Pradesh,1,875903.0,Salaried,6.9,60695.0,225514.0,48,Personal,Secured,18.15,749.0,3.0,0.5115,0.0,0.0,1.0,1.0,291.0,267342.0,3.0,2024-08-29,0,0,1,2024,12,4,111.0,1,0,0,0,0,0,0,0,0,1,5168.0,0.0851,3.2297,728340.0,0.3096,4.0,1,1,0,0,0,0,4_good,3,Medium,41-50,<30%,1.2642628834533345,0.05201670575236686,-0.09958427303485602,0.0051811910962659274
CUST0417889,LN00417889,ABCDE2397F,2024-12-18,2024-12-19,24,Male,Maharashtra,1,757829.0,Salaried,7.3,60928.0,54165.0,36,Medical,Unsecured,18.72,648.0,1.0,0.4445,0.0,0.0,0.0,3.0,34.0,1230573.0,2.0,2024-10-02,1,0,1,2024,12,4,77.0,0,0,0,0,0,0,0,0,0,1,1655.0,0.0272,13.4983,731136.0,0.0741,0.0,0,0,0,0,0,0,2_below_avg,3,Small,21-30,<30%,-0.4418293481453998,0.05201670575236686,0.123766687675743,0.004894942648551049
CUST0488191,LN00488191,ABCDE2498F,2024-12-18,2024-12-24,61,Male,Rajasthan,1,390950.0,Self-Employed,12.0,114368.0,268749.0,48,Medical,Unsecured,12.14,789.0,2.0,0.3572,0.0,0.0,0.0,2.0,-1.0,1883191.0,1.0,2024-11-13,0,0,1,2024,12,4,35.0,0,0,0,0,0,0,1,0,0,1,6159.0,0.0539,5.1067,1372416.0,0.1958,0.0,0,0,0,0,0,0,5_excellent,1,Medium,51-65,<30%,1.6210987154947387,-0.021608542694506818,-0.0035776705345742085,0.0051811910962659274
CUST0027588,LN00027588,ABCDE4374F,2024-12-18,2024-12-19,31,Male,Karnataka,2,508701.0,Freelancer,6.8,31612.0,454019.0,36,Medical,Unsecured,24.58,701.0,1.0,0.2686,0.0,0.0,0.0,1.0,180.0,387899.0,0.0,2024-10-19,0,0,1,2024,12,4,60.0,0,0,0,0,0,0,0,0,0,1,13873.0,0.4389,0.8355,379344.0,1.1969,0.0,0,0,0,0,0,0,4_good,0,Large,31-40,30-50%,1.2642628834533345,-0.3908525845826807,0.019888728292701774,0.055088904789337256
CUST0485754,LN00485754,ABCDE4509F,2024-12-18,2024-12-26,56,Male,Tamil Nadu,2,868590.0,Salaried,3.8,25020.0,255330.5,48,Medical,Unsecured,12.14,599.0,1.0,0.3902,0.0,0.0,0.0,0.0,210.0,513894.0,2.0,2024-10-17,0,0,1,2024,12,4,62.0,0,0,0,0,0,0,0,0,0,1,5851.0,0.2339,1.1759,300240.0,0.8504,0.0,0,0,0,0,0,0,1_poor,3,Medium,51-65,<30%,-1.569945287585048,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0008043,LN00008043,ABCDE7902F,2024-12-18,2025-01-01,35,Female,Karnataka,2,932247.0,Salaried,0.5,64506.0,882063.0,12,Personal,Secured,18.3,628.0,0.0,0.1106,0.0,0.0,0.0,1.0,68.0,1840980.0,4.0,2024-07-18,1,0,1,2024,12,4,153.0,1,0,0,0,0,0,0,0,0,1,80856.0,0.95,0.8776,774072.0,1.1395,0.0,0,0,0,1,0,1,2_below_avg,3,Very Large,31-40,>75%,-0.4418293481453998,0.05201670575236686,0.019888728292701774,-0.09875114215041046
CUST0202319,LN00202319,ABCDE2924F,2024-12-18,2024-12-25,55,Female,Uttar Pradesh,1,,Salaried,11.5,59327.0,296713.0,24,Wedding,Unsecured,19.18,654.0,0.0,0.3761,0.0,-1.0,0.0,1.0,93.0,1585861.0,2.0,2024-07-19,0,0,1,2024,12,4,152.0,1,0,0,1,0,0,0,0,0,0,13599.0,0.2292,2.3994,711924.0,0.4168,0.0,0,0,0,0,0,0,3_average,3,Medium,51-65,<30%,1.193165060681326,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0052642,LN00052642,ABCDE3104F,2024-12-18,2024-12-28,42,Female,Tamil Nadu,3,885227.0,Salaried,8.0,40227.0,283334.0,48,Education,Unsecured,14.0,609.0,-1.0,0.1425,0.0,0.0,0.0,1.0,167.0,101517.0,1.0,2024-07-30,0,0,1,2024,12,4,141.0,1,0,0,0,0,0,0,1,0,1,6493.0,0.1614,1.7037,482724.0,0.5869,0.0,0,0,0,0,0,0,2_below_avg,3,Medium,41-50,<30%,-0.4418293481453998,0.05201670575236686,-0.09958427303485602,0.0051811910962659274
CUST0188525,LN00188525,ABCDE4074F,2024-12-18,2024-12-19,64,Male,Kerala,2,168046.0,Self-Employed,9.7,76851.0,108402.0,36,Personal,Secured,22.15,667.0,3.0,0.3958,1.0,0.0,0.0,-1.0,192.0,173393.0,1.0,2024-09-11,0,0,1,2024,12,4,98.0,1,0,0,0,0,1,0,0,0,1,3312.0,0.0431,8.5073,922212.0,0.1175,1.0,0,1,0,0,0,0,3_average,1,Medium,51-65,<30%,1.193165060681326,-0.021608542694506818,-0.0035776705345742085,0.0051811910962659274
CUST0103153,LN00103153,ABCDE5226F,2024-12-18,2024-12-19,32,Unknown,Maharashtra,3,820403.0,Self-Employed,3.2,65016.0,284955.0,24,Education,Unsecured,12.45,-1.0,2.0,0.083,-1.0,-1.0,0.0,2.0,-1.0,201213.0,1.0,2024-08-11,0,0,1,2024,12,4,129.0,1,1,1,1,0,0,1,0,0,1,13060.0,0.2009,2.7379,780192.0,0.3652,0.0,0,0,1,0,0,0,0_ntc,1,Medium,31-40,<30%,-0.0996032424277411,-0.021608542694506818,0.019888728292701774,0.0051811910962659274
CUST0442754,LN00442754,ABCDE9652F,2024-12-18,2024-12-21,44,Unknown,Kerala,2,464882.0,Business,0.5,74337.0,177689.0,48,Medical,Secured,11.33,724.0,2.0,0.2686,1.0,-1.0,0.0,3.0,227.0,1696111.0,0.0,2024-06-28,0,0,1,2024,12,4,173.0,1,0,0,1,0,0,0,0,0,1,4072.0,0.0548,5.0203,892044.0,0.1992,1.0,0,1,0,0,0,0,4_good,2,Medium,41-50,<30%,1.2642628834533345,0.020310544640121195,-0.09958427303485602,0.0051811910962659274
CUST0321547,LN00321547,ABCDE4125F,2024-12-18,2024-12-23,43,Male,Haryana,3,940601.0,Salaried,3.1,79329.0,287701.0,48,Home Renovation,Secured,11.97,817.0,1.0,0.062,3.0,-1.0,0.0,0.0,80.0,1038860.0,0.0,2024-08-30,0,0,1,2024,12,4,110.0,1,0,0,1,0,0,0,0,0,1,6593.0,0.0831,3.3088,951948.0,0.3022,3.0,0,1,0,0,0,0,5_excellent,3,Medium,41-50,<30%,1.6210987154947387,0.05201670575236686,-0.09958427303485602,0.0051811910962659274
CUST0427843,LN00427843,ABCDE3336F,2024-12-18,2024-12-31,46,Male,Bihar,2,539302.0,Salaried,1.2,55788.5,447171.0,12,Travel,Unsecured,12.9,683.0,1.0,0.2686,1.0,0.0,-1.0,1.0,80.0,213904.0,1.0,2024-11-10,0,0,1,2024,12,4,38.0,0,0,0,0,1,0,0,0,0,1,40991.0,0.7348,1.4971,669462.0,0.668,1.0,0,1,0,1,0,0,3_average,3,Large,41-50,60-75%,1.193165060681326,0.05201670575236686,-0.09958427303485602,0.055088904789337256
CUST0411736,LN00411736,ABCDE9032F,2024-12-18,2024-12-25,34,Male,Uttar Pradesh,2,729230.0,Salaried,1.3,45905.0,189838.0,60,Business,Secured,14.75,505.0,1.0,0.404,-1.0,0.0,0.0,1.0,288.0,93138.0,1.0,2024-11-29,0,0,1,2024,12,4,19.0,0,0,1,0,0,0,0,0,0,1,3480.0,0.0758,2.9017,550860.0,0.3446,0.0,0,0,0,0,0,0,1_poor,3,Medium,31-40,<30%,-1.569945287585048,0.05201670575236686,0.019888728292701774,0.0051811910962659274
CUST0171337,LN00171337,ABCDE6588F,2024-12-18,2025-01-01,24,Male,West Bengal,2,452197.0,Salaried,4.5,43007.0,176612.0,48,Business,Unsecured,18.48,780.0,3.0,0.1154,1.0,0.0,0.0,0.0,246.0,1038860.0,0.0,2024-12-17,0,0,1,2024,12,4,1.0,0,0,0,0,0,0,0,0,0,1,4047.0,0.0941,2.9221,516084.0,0.3422,1.0,0,1,0,0,0,0,5_excellent,3,Medium,21-30,<30%,1.6210987154947387,0.05201670575236686,0.123766687675743,0.0051811910962659274
CUST0016884,LN00016884,ABCDE6128F,2024-12-18,2024-12-20,61,Male,Karnataka,1,177033.0,Salaried,3.4,51310.0,189448.0,36,Wedding,Unsecured,16.03,635.0,-1.0,0.2197,-1.0,0.0,0.0,1.0,217.0,1038860.0,1.0,,0,0,1,2024,12,4,,0,0,1,0,0,0,0,1,0,1,5789.0,0.1128,3.2501,615720.0,0.3077,0.0,0,0,0,0,0,0,2_below_avg,3,Medium,51-65,<30%,-0.4418293481453998,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0285413,LN00285413,ABCDE3531F,2024-12-18,2024-12-31,59,Female,Telangana,1,742105.0,Salaried,4.2,10000.0,102320.0,72,Home Renovation,Unsecured,15.07,722.0,3.0,0.1319,-1.0,0.0,1.0,4.0,46.0,1879984.0,3.0,2024-06-30,0,0,1,2024,12,4,171.0,1,0,1,0,0,0,0,0,0,1,1563.0,0.1563,1.1728,120000.0,0.8527,4.0,1,1,1,0,1,0,4_good,3,Medium,51-65,<30%,1.2642628834533345,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0056962,LN00056962,ABCDE3475F,2024-12-18,2024-12-23,53,Male,Maharashtra,1,,Business,1.9,29555.0,99207.0,84,Education,Secured,11.1,686.0,1.0,0.1714,0.0,0.0,0.0,3.0,75.0,1539393.0,2.0,2024-10-30,0,0,1,2024,12,4,49.0,0,0,0,0,0,0,0,0,0,0,1299.0,0.044,3.5749,354660.0,0.2797,0.0,0,0,0,0,0,0,3_average,2,Small,51-65,<30%,1.193165060681326,0.020310544640121195,-0.0035776705345742085,0.004894942648551049
CUST0229997,LN00229997,ABCDE7764F,2024-12-18,2024-12-20,43,Male,Punjab,3,370806.0,Self-Employed,1.3,58180.0,209717.0,48,Debt Consolidation,Unsecured,19.53,689.0,1.0,0.0943,1.0,-1.0,0.0,2.0,181.0,1815062.0,4.0,2024-10-16,0,0,1,2024,12,4,63.0,0,0,0,1,0,0,0,0,0,1,4806.0,0.0826,3.3291,698160.0,0.3004,1.0,0,1,0,0,0,0,3_average,1,Medium,41-50,<30%,1.193165060681326,-0.021608542694506818,-0.09958427303485602,0.0051811910962659274
CUST0395590,LN00395590,ABCDE6626F,2024-12-18,2024-12-19,51,Female,Tamil Nadu,1,226770.0,Salaried,1.0,38884.0,562640.0,36,Education,Unsecured,25.8,606.0,3.0,0.0535,1.0,0.0,0.0,1.0,104.0,1176144.0,0.0,2024-09-15,0,0,1,2024,12,4,94.0,1,0,0,0,0,0,0,0,0,1,17192.0,0.4421,0.8293,466608.0,1.2058,1.0,0,1,0,0,0,1,2_below_avg,3,Large,51-65,30-50%,-0.4418293481453998,0.05201670575236686,-0.0035776705345742085,0.055088904789337256
CUST0029825,LN00029825,ABCDE1996F,2024-12-18,2024-12-21,24,Female,Rajasthan,2,362742.0,Salaried,2.3,73685.0,800455.0,24,misc,Unsecured,12.11,691.0,4.0,0.0873,0.0,0.0,0.0,2.0,75.0,1803130.0,-1.0,2024-12-05,0,0,1,2024,12,4,13.0,0,0,0,0,0,0,0,0,1,1,36688.0,0.4979,1.1046,884220.0,0.9053,0.0,0,0,1,0,0,1,3_average,3,Very Large,21-30,30-50%,1.193165060681326,0.05201670575236686,0.123766687675743,-0.09875114215041046
CUST0180619,LN00180619,ABCDE9694F,2024-12-18,2024-12-20,27,Male,West Bengal,1,747659.0,Self-Employed,2.8,48964.0,534247.0,36,Personal,Secured,20.72,652.0,1.0,0.0091,0.0,0.0,0.0,0.0,103.0,1712058.0,1.0,2024-08-28,0,0,1,2024,12,4,112.0,1,0,0,0,0,0,0,0,0,1,16324.0,0.3334,1.0998,587568.0,0.9093,0.0,0,0,0,0,0,1,3_average,1,Large,21-30,30-50%,1.193165060681326,-0.021608542694506818,0.123766687675743,0.055088904789337256
CUST0100782,LN00100782,ABCDE8608F,2024-12-18,2024-12-20,62,Female,Odisha,1,,Self-Employed,1.7,75041.0,57208.0,48,Home Renovation,Unsecured,23.85,788.0,0.0,0.2686,0.0,0.0,0.0,-1.0,115.0,257243.0,0.0,2024-11-22,0,0,1,2024,12,4,26.0,0,0,0,0,0,1,0,0,0,0,1311.0,0.0175,15.7407,900492.0,0.0635,0.0,0,0,0,0,0,0,5_excellent,1,Small,51-65,<30%,1.6210987154947387,-0.021608542694506818,-0.0035776705345742085,0.004894942648551049
CUST0403563,LN00403563,ABCDE7247F,2024-12-18,2024-12-31,53,Male,Uttar Pradesh,2,730069.0,Salaried,1.8,44449.0,103875.0,36,,Unsecured,23.36,566.0,2.0,0.2686,1.0,0.0,1.0,2.0,109.0,1055422.0,1.0,2024-11-25,0,0,1,2024,12,4,23.0,0,0,0,0,0,0,0,0,0,1,3174.0,0.0714,5.1349,533388.0,0.1947,5.0,1,1,0,0,0,0,1_poor,3,Medium,51-65,<30%,-1.569945287585048,0.05201670575236686,-0.0035776705345742085,0.0051811910962659274
CUST0060064,LN00060064,ABCDE1801F,2024-12-18,2024-12-29,52,Female,Bihar,1,286682.0,Self-Employed,5.0,41912.0,90931.0,48,Wedding,Unsecured,19.64,708.0,1.0,0.2572,2.0,0.0,0.0,0.0,136.0,1777591.0,1.0,,0,0,1,2024,12,4,,0,0,0,0,0,0,0,0,0,1,2084.0,0.0497,5.5311,502944.0,0.1808,2.0,0,1,0,0,0,0,4_good,1,Small,51-65,<30%,1.2642628834533345,-0.021608542694506818,-0.0035776705345742085,0.004894942648551049
CUST0495092,LN00495092,ABCDE4813F,2024-12-18,2024-12-26,41,Male,Rajasthan,2,711689.0,Self-Employed,0.5,169443.50000000017,341300.0,48,Medical,Secured,18.15,628.0,2.0,0.6094,0.0,-1.0,0.0,1.0,299.0,1974244.0,1.0,2024-09-15,0,0,1,2024,12,4,94.0,1,0,0,1,0,0,0,0,0,1,7821.0,0.0462,5.9576,2033322.0,0.1679,0.0,0,0,0,0,0,0,2_below_avg,1,Large,41-50,<30%,-0.4418293481453998,-0.021608542694506818,-0.09958427303485602,0.055088904789337256
CUST0128043,LN00128043,ABCDE7554F,2024-12-18,2024-12-27,52,Male,Punjab,1,975544.0,Freelancer,1.8,11850.0,43780.0,36,Business,Secured,18.15,605.0,1.0,0.0565,0.0,0.0,-1.0,-1.0,3.0,748342.0,1.0,2024-08-23,1,0,1,2024,12,4,117.0,1,0,0,0,1,1,0,0,0,1,1338.0,0.1129,3.2481,142200.0,0.3079,0.0,0,0,0,0,1,0,2_below_avg,0,Small,51-65,<30%,-0.4418293481453998,-0.3908525845826807,-0.0035776705345742085,0.004894942648551049
CUST0141816,LN00141816,ABCDE8823F,2024-12-18,2024-12-29,33,Female,Uttar Pradesh,3,,Salaried,1.3,71502.0,170646.0,48,Personal,Secured,15.37,796.0,-1.0,0.1809,0.0,0.0,0.0,0.0,186.0,1797426.0,0.0,2024-07-23,0,0,1,2024,12,4,148.0,1,0,0,0,0,0,0,1,0,0,3911.0,0.0547,5.0281,858024.0,0.1989,0.0,0,0,0,0,0,0,5_excellent,3,Medium,31-40,<30%,1.6210987154947387,0.05201670575236686,0.019888728292701774,0.0051811910962659274
CUST0208761,LN00208761,ABCDE1662F,2024-12-18,2024-12-20,47,Male,Karnataka,3,942570.0,Salaried,1.8,53305.0,43277.115,24,Business,Secured,17.29,647.0,3.0,0.5186,0.0,1.0,-1.0,1.0,121.0,1855550.0,1.0,2024-06-22,1,0,1,2024,12,4,179.0,1,0,0,0,1,0,0,0,0,1,1984.0,0.0372,14.7806,639660.0,0.0677,2.0,0,1,0,0,0,0,2_below_avg,3,Small,41-50,<30%,-0.4418293481453998,0.05201670575236686,-0.09958427303485602,0.004894942648551049
CUST0301964,LN00301964,ABCDE2357F,2024-12-18,2024-12-28,53,Female,Haryana,2,,Salaried,14.1,75126.0,48659.0,36,Home Renovation,Secured,23.14,-1.0,3.0,0.0316,0.0,0.0,0.0,1.0,179.0,968402.0,1.0,2024-09-15,0,0,1,2024,12,4,94.0,1,1,0,0,0,0,0,0,0,0,1487.0,0.0198,18.5271,901512.0,0.054,0.0,0,0,1,0,0,0,0_ntc,3,Small,51-65,<30%,-0.0996032424277411,0.05201670575236686,-0.0035776705345742085,0.004894942648551049
CUST0337798,LN00337798,ABCDE6403F,2024-12-18,2024-12-21,43,Unknown,Bihar,2,876312.0,Self-Employed,0.6,102970.0,997357.0,36,Wedding,Unsecured,12.95,699.0,2.0,0.0773,0.0,0.0,0.0,2.0,208.0,1404372.0,3.0,2024-10-15,0,0,1,2024,12,4,64.0,0,0,0,0,0,0,0,0,0,1,30475.0,0.296,1.2389,1235640.0,0.8072,0.0,0,0,0,0,0,1,3_average,1,Very Large,41-50,<30%,1.193165060681326,-0.021608542694506818,-0.09958427303485602,-0.09875114215041046
CUST0021057,LN00021057,ABCDE9488F,2024-12-18,2024-12-28,56,Male,Uttar Pradesh,2,780507.0,Salaried,0.6,51989.0,540411.0,60,Personal,Unsecured,19.69,712.0,-1.0,0.0697,1.0,0.0,1.0,1.0,270.0,1806146.0,2.0,2024-09-11,0,0,1,2024,12,4,98.0,1,0,0,0,0,0,0,1,0,1,9908.0,0.1906,1.1544,623868.0,0.8662,5.0,1,1,0,0,0,1,4_good,3,Large,51-65,<30%,1.2642628834533345,0.05201670575236686,-0.0035776705345742085,0.055088904789337256
CUST0344685,LN00344685,ABCDE6701F,2024-12-18,2024-12-23,55,Male,West Bengal,1,680830.0,Salaried,3.0,49997.0,1582449.0,24,Education,Unsecured,19.03,-1.0,6.0,0.2056,0.0,0.0,0.0,-1.0,118.0,299313.0,3.0,2024-08-31,0,0,1,2024,12,4,109.0,1,1,0,0,0,1,0,0,0,1,72529.0,0.95,0.3791,599964.0,2.6376,0.0,0,0,2,1,0,1,0_ntc,3,Very Large,51-65,>75%,-0.0996032424277411,0.05201670575236686,-0.0035776705345742085,-0.09875114215041046
